"id_loja","nm_fantasia","nm_nome_loja","fl_produtos_especiais","nm_inscricao_estadual","tx_website","quantidade_skus","op_type","dt_process_stage","partition_ano_mes"
1370,JhonDoe,Loja e Comercio JhonDoe,"0","123412341",,10000,I,2023-11-27 00:01:03.000,"197001"
843,Drogamil,MJS Farmaceuticos,"0","083.036.318",,100,I,2023-11-27 00:01:03.000,"197001"
1060,VIVA AINDA MELHOR,VIVA AINDA MELHOR,"1","310943328111",vivaaindamelhor.com.br,5,I,2023-11-27 00:01:03.000,"197001"
1298,ANSS,zunicolau,"0","108788504",zunicolau.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
1153,JN Distribuidora Comercial,JN Comercial,"0","11796958",,100,I,2023-11-27 00:01:03.000,"197001"
206,Somed Hospitalar,Somed Hospitalar,"0","254905498",www.somedhospitalar.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
276,Long Life,Tattoo Long Life,"0","626700900116",,60,I,2023-11-27 00:01:03.000,"197001"
210,Suplemento Store,SuplementoStore,"0","9052103867",,100,I,2023-11-27 00:01:03.000,"197001"
865,Natural face,Natural face,"0","9084638118",,2,I,2023-11-27 00:01:03.000,"197001"
951,Eri Hair,Eri Haircare,"0","353.386.778.110",https://www.eri.hair,150,I,2023-11-27 00:01:03.000,"197001"
559,WebNutrition,webnutrition,"0","86.652.579",,40,I,2023-11-27 00:01:03.000,"197001"
1275,Drogaria Menor Preço,Biotech,"0","748.355.853.114",,100,I,2023-11-27 00:01:03.000,"197001"
1447,Valenss Brasil,Valenss Wellness,"1","373.344.440.112",https://www.valenss-wellness.com/en,6,I,2023-11-27 00:01:03.000,"197001"
1458,DSJ Energy,DSJ Energy,"0","121.692.199.117",www.dsjenergy.com.br,500,I,2023-11-27 00:01:03.000,"197001"
75,Drogaria Sm,Jm Encapsule,"1","6060731332018",,30,I,2023-11-27 00:01:03.000,"197001"
1052,Mix Farma,Mix Farma,"0","197180825",,1116,I,2023-11-27 00:01:03.000,"197001"
591,Cosméticos Attuale,Cosméticos Attuale,"0","0000000000000000",,1000,I,2023-11-27 00:01:03.000,"197001"
730,HRS Store,HRS Store,"0","438.595.983.119",www.hrsstore.com.br,100,I,2023-11-27 00:01:03.000,"197001"
385,Joico,Joico,"0","128.741.725.112",https://www.joico.com.br,132,I,2023-11-27 00:01:03.000,"197001"
1310,V e P Cosmeticos e Moda Ltda,Vitrine Shop,"0","0041427880050",,800,I,2023-11-27 00:01:03.000,"197001"
965,Automatiza Sistemas,Automatiza Sistemas,"0","11076390064",,10000,I,2023-11-27 00:01:03.000,"197001"
381,BR SHOPPS,BR SHOPPS,"0","122621408110",,2000,I,2023-11-27 00:01:03.000,"197001"
520,suplevale suplementos,suplevale suplementos,"0","138.125.200.111",suplevalesuplementos.com.br,60,I,2023-11-27 00:01:03.000,"197001"
310,SONOADAPTE TERAPIA DO SONO,SONOADAPTE,"0","310.745.154.116",,100,I,2023-11-27 00:01:03.000,"197001"
209,AROMELLI PRODUTOS ARTESANAIS,Aromelli Produtos Artesanais,"1","004239232.0080",,100,I,2023-11-27 00:01:03.000,"197001"
262,OzeinOxy,OzeinOxy Óleos Ozonizados,"1","156.097.358.110",https://www.ozeinoxy.com.br,25,I,2023-11-27 00:01:03.000,"197001"
59,Housedesign,Housedesign,"0","129.412.326.113",,100,I,2023-11-27 00:01:03.000,"197001"
568,Para Todas Store,Store Para Todas,"0","120.626.918.116",,500,I,2023-11-27 00:01:03.000,"197001"
707,Farmacam,Farmacam,"1","86243911",https://www.farmacam.com.br,2500,I,2023-11-27 00:01:03.000,"197001"
890,The Best Hair,THE BEST HAIR COMERCIO E REPRESENTACAO,"0","0000",,5000,I,2023-11-27 00:01:03.000,"197001"
1411,REDMED PRODUTOS HOSPITALARES,RedMed Produtos Hosoitalares,"0","124220145110",https://redmedhospitalar.com.br,130,I,2023-11-27 00:01:03.000,"197001"
1324,Thunder Suplementos Slz,Thunder Suplementos Slz,"0","12.7923420",,1000,I,2023-11-27 00:01:03.000,"197001"
1347,Minas Professional Care,Idem Distribuindo Beleza,"0","0621758390050",,800,I,2023-11-27 00:01:03.000,"197001"
1239,Destilaria Bauru,Destilaria Bauru,"0","260183317113",www.destilariabauru.com.br,80,I,2023-11-27 00:01:03.000,"197001"
1287,Morimed,Morimed,"0","9056430960",www.morimed.com.br,208,I,2023-11-27 00:01:03.000,"197001"
1459,RBM Outlet,RBM Outlet,"0","310.843.607.117",,2000,I,2023-11-27 00:01:03.000,"197001"
187,ToPee Condutor Urinário Feminino,ToPee Condutor Urinário Feminino,"0","083.424.504",https://www.condutorurinario.com.br,30,I,2023-11-27 00:01:03.000,"197001"
408,Big Suplementos,Big Suplementos,"0","79899755",,100,I,2023-11-27 00:01:03.000,"197001"
86,Servimedic Technology,Servimedic Technology,"0","9052210787",https://loja.servimedic.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
340,Strongest Supplements,Strongest Supplements,"1","416.169.012.113",www.strongest.com.br,40,I,2023-11-27 00:01:03.000,"197001"
460,Para Todas Store,Para Todas Store,"0","797.615.410.119",,200,I,2023-11-27 00:01:03.000,"197001"
910,Nutri gold suplementação,Nutri gold suplementos,"0","325.042.873.110",,20,I,2023-11-27 00:01:03.000,"197001"
1399,LE DESIR VARIEDADES,LE DÉSIR VARIEDADES,"0","136255296116",https://lista.mercadolivre.com.br/_CustId_1018165866,200,I,2023-11-27 00:01:03.000,"197001"
703,Miscelânea Virtual,Magazine Miscelânea Virtual,"0","172091750",https://www.magazinemiscelaneavirtual.com.br,500,I,2023-11-27 00:01:03.000,"197001"
1048,Human Nutrition,Human Nutrition Suplementos,"0","407.907.91011",https://www.humannutrition.com.br,53,I,2023-11-27 00:01:03.000,"197001"
1279,MAGAZINE BRASILEIRO,MAGAZINE BRASILEIRO,"0","548.035.564.111",,500,I,2023-11-27 00:01:03.000,"197001"
205,D E B DISTRIBUIDORA E ATACADISTA DE MEDICAMENTOS,Natural Hair,"0","083.192.093",,1000,I,2023-11-27 00:01:03.000,"197001"
1141,FJA CORPORACAO,FJA CORPORAÇÃO,"0","122.874.982.114",,200,I,2023-11-27 00:01:03.000,"197001"
138,Dr Ecom Comercio de Produtos Ltda,Dr Ecom,"0","138.090.434.111",,100,I,2023-11-27 00:01:03.000,"197001"
846,Universo dos Prazeres,Universo,"0","5781833980097",,10000,I,2023-11-27 00:01:03.000,"197001"
202,Manim Cosmeticos,Manim Cosmeticos,"0","797163731110",,1000,I,2023-11-27 00:01:03.000,"197001"
561,ROFFE CIRURGICA,ROFFE CIRURGICA,"0","9047826370",,2500,I,2023-11-27 00:01:03.000,"197001"
509,Natural Science,Natural Science,"1","9059499421",www.naturalscience.com.br,20,I,2023-11-27 00:01:03.000,"197001"
831,NutriBiota®,NutriBiota,"1","298.277.337.117",https://immunis.nutribiota.com.br,10,I,2023-11-27 00:01:03.000,"197001"
1358,Farma Cipri,Farma Cipri,"0","672642919110",,5,I,2023-11-27 00:01:03.000,"197001"
726,Nutritiva Saúde,Nutritiva Saúde,"0","12.722.702",,150,I,2023-11-27 00:01:03.000,"197001"
1246,Mix da Maria,MIX DA MARIA,"0","614063715113",,600,I,2023-11-27 00:01:03.000,"197001"
819,formullare,formula real,"1","9031975872",,30,I,2023-11-27 00:01:03.000,"197001"
1104,Farmen,Farmen,"0","606052328110",,600,I,2023-11-27 00:01:03.000,"197001"
487,farmacia bom preço,shop farma,"0","254748244",,1000,I,2023-11-27 00:01:03.000,"197001"
737,Biokinder Probiotic Skin Care,Biokinder,"0","258138173",https://www.probiokinder.com.br,13,I,2023-11-27 00:01:03.000,"197001"
789,Hibisco Produtos Naturais,Hibisco Produtos Naturais,"0","733020239119",https://www.hibiscoprodutosnaturais.com.br,50,I,2023-11-27 00:01:03.000,"197001"
114,General Clean,General Clean,"0","630.019.638.117",www.generalclean.com.br,30,I,2023-11-27 00:01:03.000,"197001"
252,BH VIDA ELO,BH VIDA ELO,"0","002528959.0080",https://www.bhvida.com,1000,I,2023-11-27 00:01:03.000,"197001"
166,Blanche Parfumerie,Blanche Parfumerie & Beaute,"0","45039097000184",www.blancheparfumerie.com,1000,I,2023-11-27 00:01:03.000,"197001"
250,Jesse Douglas Vieira Martins,Moduladores Frequenciais,"0","636365290113",www.moduladoresfrequenciais.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
1261,Farmácia Pague Pouco,Farmácia PP,"0","798852771111",,500,I,2023-11-27 00:01:03.000,"197001"
763,VOVO POWER,VOVO POWER,"0","0963919083",,15,I,2023-11-27 00:01:03.000,"197001"
1209,Nutriport Comercial LTDA,Nutriport,"0","115.564.086.113",https://www.nutriport.com.br,4,I,2023-11-27 00:01:03.000,"197001"
560,Meister Brasil,Meister Brasil,"0","122041786111",www.meisterbrasil.com.br,200,I,2023-11-27 00:01:03.000,"197001"
279,Ritz Store,Ritz Store,"0","258232510",,17,I,2023-11-27 00:01:03.000,"197001"
143,Embelex,Embelex,"0","9095901759",https://www.embelexcosmeticos.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
253,Maça Verde Baby,Maça Verde Baby,"0","718002181117",www.macaverdebaby.com.br,5000,I,2023-11-27 00:01:03.000,"197001"
872,Hidrabell cosméticos,Hidrabell cosméticos,"0","131586114114",https://www.hidrabell.com.br,500,I,2023-11-27 00:01:03.000,"197001"
1391,Orgânico na Web,Orgânico na Web,"1","261111833",www.organiconaweb.com.br,500,I,2023-11-27 00:01:03.000,"197001"
1309,Tati Albino Modeladores,Tati Albino Modeladores,"0","258498765",www.tatialbinomodeladores.com.br,20,I,2023-11-27 00:01:03.000,"197001"
923,Mercadão da Web,Mercadão da Web,"0","9096493158",,1000,I,2023-11-27 00:01:03.000,"197001"
430,HEY SKIN,HEY SKIN,"1","0963827243",www.heyskin.com.br,5,I,2023-11-27 00:01:03.000,"197001"
503,Brisa e Sol,Polobrisa,"0","433066004115",www.brisaesol.com.br,90,I,2023-11-27 00:01:03.000,"197001"
798,Tnut Saude,Tnut Saude,"0","45.824.105.113",,10,I,2023-11-27 00:01:03.000,"197001"
201,CenterCoisas,CenterCoisas,"0","651.051.771.116",www.centercoisas.com.br,100,I,2023-11-27 00:01:03.000,"197001"
1402,Enamore Beleza Cosméticas,Enamore Beleza Cosmética,"0","126696591110",www.enamore.com.br,1500,I,2023-11-27 00:01:03.000,"197001"
1376,Ellite Nutrition,Ellite Nutrition,"0","46424030069",,100,I,2023-11-27 00:01:03.000,"197001"
1206,Casaroque,CASA ROQUE,"0","417.488.974.119",www.csroque.com.br,300,I,2023-11-27 00:01:03.000,"197001"
1318,TECIDOS EVANGELISTA,ALL MAGAZINE,"0","0023041750015",www.allmagazine.com.br,50,I,2023-11-27 00:01:03.000,"197001"
1292,your meets suplementos,your meets suplementos,"0","083946845",www.meetenergy.com.br,3,I,2023-11-27 00:01:03.000,"197001"
29,Ortofen,Ortofen,"0","554.068.717.117",www.ortofen.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
139,Online Brain Nootrópicos,OnB Nootrópicos,"0","0000",https://onlinebrain.com.br,30,I,2023-11-27 00:01:03.000,"197001"
311,Central Nutrition,Central Nutrition,"0","25544940037",www.centralnutrition.com.br,39,I,2023-11-27 00:01:03.000,"197001"
1038,DODO BARBER SHOP,Drogasiil,"0","717.229.606.112",,3,I,2023-11-27 00:01:03.000,"197001"
1404,Lavegan - Cosméticos e suplementos veganos,Lavegan - Beleza Vegana,"1","084040114",lavegan.lojaintegrada.com.br,7,I,2023-11-27 00:01:03.000,"197001"
1023,moratta cosméticos,moratta cosméticos,"0","262018748",,6,I,2023-11-27 00:01:03.000,"197001"
1296,Alfalagos Ltda,Alfalagos,"0","016189241.0395",https://www.alfalagos.com.br,500,I,2023-11-27 00:01:03.000,"197001"
447,MX COMEX,Best Shop,"0","128.775.416.112",,1200,I,2023-11-27 00:01:03.000,"197001"
128,Keepcare,Keepcare,"0","123.073.370.117",www.keepcaresaude.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
637,CV MATERIAIS MÉDICOS,CV MATERIAIS MÉDICOS,"0","9099454374",https://christtinevalentina.com.br/password,100,I,2023-11-27 00:01:03.000,"197001"
708,"Catfit suplementos, produtos naturais e prod beleza Ltda",Catfeat Suplementos,"0","454.721.800.113",,20,I,2023-11-27 00:01:03.000,"197001"
848,VCTEC INDUSTRIA E COMERCIO DE PECAS LTDA,VCTEC INDUSTRIA E COMERCIO DE PECAS LTDA,"0","148438949113",https://www.vctecestetica.com.br,110,I,2023-11-27 00:01:03.000,"197001"
895,terasensi,terasensi,"0","134964030116",www.terasensi.com.br,1,I,2023-11-27 00:01:03.000,"197001"
1320,Jaci,Jaci,"0","119987292117",www.jacinatural.com.br,17,I,2023-11-27 00:01:03.000,"197001"
1203,TNR,TNR,"0","125191370115",,50,I,2023-11-27 00:01:03.000,"197001"
1281,SuperPopular campo de santana,Farmácia Superpopular,"0","9068667574",,30,I,2023-11-27 00:01:03.000,"197001"
1247,Salute Farma,Salute Dermatologicos,"0","12.540.485",https://www.salutedermatologicos.com.br,800,I,2023-11-27 00:01:03.000,"197001"
66,SNS experiencia online,Sns3d,"0","131194466112",,1000,I,2023-11-27 00:01:03.000,"197001"
684,Club Baby,Club Baby,"0","633785313113",clubbaby.com.br,43,I,2023-11-27 00:01:03.000,"197001"
264,Athos Distribuidora,Athos Distribuidora,"0","105383279",,87,I,2023-11-27 00:01:03.000,"197001"
994,Arthez Dermocosmética,Arthez Dermocosmética,"1","0720058333",www.arthez.com.br,26,I,2023-11-27 00:01:03.000,"197001"
501,Farmácia Fiquebem,Farmácia Fiquebem,"0","254664610",www.farmaciafiquebem.com.br,200,I,2023-11-27 00:01:03.000,"197001"
467,Giroil Alimentos,Giroil Alimentos,"0","2690007791",https://giroil.com.br,50,I,2023-11-27 00:01:03.000,"197001"
992,SCREAM LABZ,SCREAM LABZ,"0","136.098.084.115",,7,I,2023-11-27 00:01:03.000,"197001"
1197,DOONO & DOONA LTDA,DOONO & DOONA,"1","004046137.0026",,1000,I,2023-11-27 00:01:03.000,"197001"
1305,Dani Modanesi,Dani Modanesi Cosméticos,"0","692.072.541.119",,2000,I,2023-11-27 00:01:03.000,"197001"
1322,NUTRIMIL NUTRICAO,Nutrimil,"0","262571676",www.nutrimilnutricao.com.br,808,I,2023-11-27 00:01:03.000,"197001"
1346,Christina Cosméticos,Christina Cosméticos,"0","260669334",https://www.christinabrasil.com.br,300,I,2023-11-27 00:01:03.000,"197001"
1294,Oryza - Natural Skin,Oryza - Natural Skin,"0","0090027884",,4,I,2023-11-27 00:01:03.000,"197001"
1307,Cacto Saude,Cacto Saúde,"0","071488146",,7,I,2023-11-27 00:01:03.000,"197001"
441,universomed,RTDFARMA Distribuidora,"0","125.453.143.110",,200,I,2023-11-27 00:01:03.000,"197001"
861,KTI MAKEUP,KTI MAKEUP,"0","636524380115",,30,I,2023-11-27 00:01:03.000,"197001"
913,wheyshop suplementos,wheyshop fitness,"0","29.061.882",,100,I,2023-11-27 00:01:03.000,"197001"
580,Playtioy,Playtoy,"0","115.597.773.117",www.playtoy.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
621,DomBombom,DomBomBom,"1","256029717",dombombom.com.br,48,I,2023-11-27 00:01:03.000,"197001"
131,REDE BIOMAX,REDE BIOMAX,"0","209051602.0000",https://redebiomax.com.br,5000,I,2023-11-27 00:01:03.000,"197001"
157,Blue Aya,Blue Aya,"0","12561768",https://blueaya.co,30,I,2023-11-27 00:01:03.000,"197001"
916,S. B. COMERCIO DE UTILITARIOS DOMESTICOS LTDA,S. B. UTILIDADES,"0","136.202.643.119",,400,I,2023-11-27 00:01:03.000,"197001"
629,B2r e-coomerce,b2recommerce,"0","083982906",,700,I,2023-11-27 00:01:03.000,"197001"
632,Fort Flex Comercial,Grupo Fort Flex,"0","082027080",www.grupofortflex.com.br,40,I,2023-11-27 00:01:03.000,"197001"
768,EG Beauty,Edith Gomes Beauty,"0","064599345",www.edithgomes.com,3,I,2023-11-27 00:01:03.000,"197001"
554,Only Beauty,Only Beauty Cosméticos,"0","46.591.266000157",Lojaonlybe.com.br,4,I,2023-11-27 00:01:03.000,"197001"
1328,Ecadil,Ecadil,"1","276.005.478.112",,2,I,2023-11-27 00:01:03.000,"197001"
434,Beauty Brasil SJC,Beauty Brasil SJC,"0","645.965.906.114",www.beautybrasilsjc.com.br,100,I,2023-11-27 00:01:03.000,"197001"
595,Empório & Cia,Empório & Cia,"0","9060424958",www.emporioecia.com.br,300,I,2023-11-27 00:01:03.000,"197001"
1249,Beleza Sense,Beleza Sense,"0","12950802",www.belezasense.com.br,148,I,2023-11-27 00:01:03.000,"197001"
1377,NET SPORTS ARTIGOS ESPORTIVOS,NET SPORTS,"0","310744079111",,50,I,2023-11-27 00:01:03.000,"197001"
400,Nutrypower Distribuidora,Nutrypower,"0","127351442",,70,I,2023-11-27 00:01:03.000,"197001"
887,Zoca Cosméticos,Zoca,"1","12.001.207",,30,I,2023-11-27 00:01:03.000,"197001"
334,DINAMIK,DINAMIK,"0","492826864114",,15,I,2023-11-27 00:01:03.000,"197001"
337,Parque das Abelhas,Parque das Abelhas,"1","0100199917",https://parquedasabelhas.com.br,15,I,2023-11-27 00:01:03.000,"197001"
801,FM Hospitalar,FM Hospitalar,"0","636.495.005.110",,1000,I,2023-11-27 00:01:03.000,"197001"
835,tudoparabebespromo,tudo para bebês promo,"0","120502810113",,396943,I,2023-11-27 00:01:03.000,"197001"
1063,Vemate Industria de Produtos Alimentícios LTDA,Vemat Chás,"1","250743175",vemat.com.br,6,I,2023-11-27 00:01:03.000,"197001"
1291,Alicates & Cia,Alicates & Cia,"0","165002417119",,558,I,2023-11-27 00:01:03.000,"197001"
1093,DROGARIA NATHYFARMA,DROGARIA NATHYFARMA,"0","116699783111",https://nathyfarmaemcasa.com.br/produtos,1000,I,2023-11-27 00:01:03.000,"197001"
1273,Mobimedi,Produtos para sua Saúde,"0","123.638.642.119",,800,I,2023-11-27 00:01:03.000,"197001"
1276,Yvatyra saboaria natural fitoterápica artesanal,Yvatyra,"1","00000",,10,I,2023-11-27 00:01:03.000,"197001"
389,FAST GAMA,FAST GAMA,"0","492.859.692.110",www.fastgama.com.br,20,I,2023-11-27 00:01:03.000,"197001"
235,Dmec,Eco Spa,"1","12516550",loja.ecospa.com.br,100,I,2023-11-27 00:01:03.000,"197001"
49,Mybeauty Store,Mybeauty Store,"0","9083235133",www.mybeauty.com.br,30,I,2023-11-27 00:01:03.000,"197001"
154,Flor de Lótus Variedades,Flor de Lótus Variedades,"0","0026491840077",www.flordelotusvariedades.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
199,Lions Med,Lions Med,"0","174124317111",,1000,I,2023-11-27 00:01:03.000,"197001"
658,Beautyville,Beautyville Cosméticos,"0","260731412",,5000,I,2023-11-27 00:01:03.000,"197001"
729,Herbário Suplementos Naturais,Herbário Suplementos Naturais,"1","34223430017",www.herbario.net.br,5,I,2023-11-27 00:01:03.000,"197001"
853,Botuxil,Botuxil,"1","0963696319",www.botuxil.com.br,6,I,2023-11-27 00:01:03.000,"197001"
1018,Premier Health,Premier Health suplementos,"0","121.905.314.111",www.premierhealthsuplementos.com.br,10,I,2023-11-27 00:01:03.000,"197001"
1096,RED PANDA TOYS,RED PANDA TOYS,"0","003190689.0072",,20,I,2023-11-27 00:01:03.000,"197001"
598,Drogaria Primus,Drogaria Primus,"0","0622706040075",https://www.drogariaprimus.com.br,7000,I,2023-11-27 00:01:03.000,"197001"
812,Cuesta Produtos,Cuesta Produtos,"0","224.349.194.112",,30,I,2023-11-27 00:01:03.000,"197001"
827,TSN Suplementos,TSN SUPLEMENTOS OFICIAL,"0","0019638540044",,200,I,2023-11-27 00:01:03.000,"197001"
1070,FMF VAREJO,FMF VAREJO,"0","244.779.715.110",,1,I,2023-11-27 00:01:03.000,"197001"
1354,ISSOSIM,Natuzí,"0","9089795084",https://loja.natuzi.com.br/oficial,200,I,2023-11-27 00:01:03.000,"197001"
79,AAnderson gestão e Varejo,WR Mello Distribuidora,"0","12.011.555",www.wrmello.com,1000,I,2023-11-27 00:01:03.000,"197001"
1051,Farmácia Medicinal,Medicinal,"0","9028472436",,100,I,2023-11-27 00:01:03.000,"197001"
1119,R&D COMÉRCIO E SERVIÇOS,market4u,"0","109196864",,300,I,2023-11-27 00:01:03.000,"197001"
134,Bifórmula,Bifórmula Pharma,"1","109.950.304.110",www.bifornutri.com.br/loja,100,I,2023-11-27 00:01:03.000,"197001"
168,BORA COLEGA SHOP,BORA COLEGA SHOP,"0","146.470.516.117",,5000,I,2023-11-27 00:01:03.000,"197001"
194,Seventh Law,Seventh Law,"0","42199632000176",,100,I,2023-11-27 00:01:03.000,"197001"
618,Lu Cosméticos,Kit 1ª Classe,"0","85.493.701",www.kitaviao.com.br,2,I,2023-11-27 00:01:03.000,"197001"
116,michelle marques,michelle marques cosmeticos,"0","0022691800040",www.michellemarquescosmeticos.com.br,30,I,2023-11-27 00:01:03.000,"197001"
879,"Maisbarato,net",Maisbarato,"0","286397893110",,200,I,2023-11-27 00:01:03.000,"197001"
1111,Imagination Sex Shop,Imagination Sex Shop,"0","118.429.278.119",,100,I,2023-11-27 00:01:03.000,"197001"
673,Charmosas Web,Charmosas Web,"0","144581143111",www.belanetcosmeticos.com.br,3000,I,2023-11-27 00:01:03.000,"197001"
1302,Realce Perfumaria,Realce Perfumaria,"0","147405815110",,3000,I,2023-11-27 00:01:03.000,"197001"
1385,Farmelhor Oratorio,Farmelhor Oratorio,"0","121542220113",,5000,I,2023-11-27 00:01:03.000,"197001"
1448,RD Cadastro,RD cadastro,"0","132131232131231231",,99,I,2023-11-27 00:01:03.000,"197001"
110,DROGARIA MAURI LTDA,Rede_Mauri,"0","083.706.151",,5000,I,2023-11-27 00:01:03.000,"197001"
313,JHAMAL,JHAMAL,"1","206.552.248.113",https://jhamalnatural.com.br,20,I,2023-11-27 00:01:03.000,"197001"
368,USI PARATODOS,DROGARIA USI,"1","165150188110",www.drogariausi.com.br,15000,I,2023-11-27 00:01:03.000,"197001"
862,E-care Suprimentos,E-care Suprimentos,"0","284539031",,150,I,2023-11-27 00:01:03.000,"197001"
930,Full Commerce do Brasil,Full Commerce do Brasil,"0","206.383.455.110",,245,I,2023-11-27 00:01:03.000,"197001"
1124,MERCADO 78,MERCADO 78,"0","513.195.626.117",,100,I,2023-11-27 00:01:03.000,"197001"
694,Supreo,Supreo,"0","133.152.130.117",,50,I,2023-11-27 00:01:03.000,"197001"
1323,JVGSTORE UTILIDADES E PRESENTES,JVGSTORE,"0","131.032.563.112",jvgstore.com.br,500,I,2023-11-27 00:01:03.000,"197001"
1134,Jolie,Jolie Cosméticos,"1","11.889.034",jolie.com.br,11,I,2023-11-27 00:01:03.000,"197001"
325,Valnutri,Valentin,"0","4173555060047",,300,I,2023-11-27 00:01:03.000,"197001"
636,COMPULINK,COMPULINK,"0","582.972.716.113",https://www.compulink.com.br,300,I,2023-11-27 00:01:03.000,"197001"
565,gr essencias e artesanatos,GR ESSENCIAS E ARTESANAIS,"0","089248724",www.gressenciaseartesanatos.com.br,800,I,2023-11-27 00:01:03.000,"197001"
1204,Kapazi,Kapazi,"0","1016455683",www.loja.kapazi.com.br,50,I,2023-11-27 00:01:03.000,"197001"
1269,Tuttiflora,Tuttiflora,"0","210224919",,300,I,2023-11-27 00:01:03.000,"197001"
1316,INTEGRA SOLUCOES PARA VAREJO DIGITAL LTDA,Cimed,"0","206.461.438.112",,400,I,2023-11-27 00:01:03.000,"197001"
412,Beleza de Salão,Beleza de Salão,"0","258.076.364",,150,I,2023-11-27 00:01:03.000,"197001"
886,Hare do Brasil,Hare do Brasil,"1","270040449115",www.haredobrasil.com.br,100,I,2023-11-27 00:01:03.000,"197001"
120,Mundo Baratinho,Cozinharte,"0","118.711.034.111",www.mundobaratinho.com.br,30,I,2023-11-27 00:01:03.000,"197001"
341,KopenHair,KopenHair,"0","142.453.315.110",,100,I,2023-11-27 00:01:03.000,"197001"
52,CISSE COSMETICOS,Cissè Fito,"1","136.602.749.119",www.cissefito.com.br,30,I,2023-11-27 00:01:03.000,"197001"
610,Alô Bebê,Alô Bebê,"0","147440319114",alobebe.com.br,5000,I,2023-11-27 00:01:03.000,"197001"
104,Farma Mundi Manipulação,Farma Mundi Manipulação,"1","145849450117",www.farmamundi.com.br,100,I,2023-11-27 00:01:03.000,"197001"
1108,ZUGY,ZUGY,"1","258269910",www.zugy.com.br,200,I,2023-11-27 00:01:03.000,"197001"
1258,Extrato Verde Produtos Naturais,Extrato Verde,"1","260957100",www.extratoverde.com.br,500,I,2023-11-27 00:01:03.000,"197001"
505,BS Distribuidora de Suplementos Alimentares,Suppleminas,"0","29885880089",,3000,I,2023-11-27 00:01:03.000,"197001"
1381,Daily Vitta,Multi Life suplementos,"0","353451107116",,5,I,2023-11-27 00:01:03.000,"197001"
659,Vegetal do Brasil,Vegetal do Brasil,"0","06.2422960",,300,I,2023-11-27 00:01:03.000,"197001"
688,UP DRUGSTORE,UP DRUGSTORE DROGARIA E PERFUMARIA,"0","0000000",www.updrugstore.com.br,3000,I,2023-11-27 00:01:03.000,"197001"
1178,Representante Farma Sterque,Forma&Saúde,"0","4773300",https://meucatalogo.app/repformaesaude,100,I,2023-11-27 00:01:03.000,"197001"
949,Bull Buy,Bull Buy,"0","623299986119",,179,I,2023-11-27 00:01:03.000,"197001"
40,L&P MODAS,L&P MODAS,"0","353521373110",,1000,I,2023-11-27 00:01:03.000,"197001"
193,Multi Magazine,Multi Magazine,"0","128.380.591.119",www.multimagazine.net,1000,I,2023-11-27 00:01:03.000,"197001"
158,Health Medic,Health Medic,"1","083758160",,30,I,2023-11-27 00:01:03.000,"197001"
182,Poma,Poma Naturais,"0","9074846960",,1000,I,2023-11-27 00:01:03.000,"197001"
706,EFEOM,/loja.efeom.com,"0","129299751117",www.efeom.com,2,I,2023-11-27 00:01:03.000,"197001"
1288,Ecommerce Farma,Ecommerce Farma,"0","748454328113",,100,I,2023-11-27 00:01:03.000,"197001"
1352,"2c Express",CAMELÔ.EXPRESS,"0","136.038.170.118",,100,I,2023-11-27 00:01:03.000,"197001"
1374,Iron Man,T&C Suplementos,"0","433056045110",,25,I,2023-11-27 00:01:03.000,"197001"
671,Titanium Pro Fit,Titanium Pro Fit,"0","325.040.550.111",,50,I,2023-11-27 00:01:03.000,"197001"
678,Magazine São Paulo,Magazine São Paulo Droga Raia,"0","143183951113",,100,I,2023-11-27 00:01:03.000,"197001"
214,Beauty Bella Store,Beauty Bella Store,"0","9095945535",https://www.beautybellastore.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
966,Vitaminar Shop,Vitaminar Shop,"1","147.233.536.119",,50,I,2023-11-27 00:01:03.000,"197001"
298,shark pro suplementos,sharkpro,"1","253062261115",https://www.sharkpro.com.br,65,I,2023-11-27 00:01:03.000,"197001"
109,Aneeve Cosméticos,Aneeve Cosméticos,"0","128705844110",https://www.aneeve.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
794,BABY AND BABY,BABY AND BABY,"0","0860543420",https://babyandbaby.com.br,20,I,2023-11-27 00:01:03.000,"197001"
643,Nutrivale Natural,Nutrivale,"1","9068878001",www.nutrivalenatural.com.br,30,I,2023-11-27 00:01:03.000,"197001"
197,Anemri Shop,Anemri Shop,"0","258483032",https://www.anemrishop.com.br,1000,I,2023-11-27 00:01:03.000,"197001"
770,Eiko vida,Nova Eiko,"1","077436962",,24,I,2023-11-27 00:01:03.000,"197001"
1135,MULTIVIDASHOP,MULTIVIDASHOP,"0","633.957.596.119",,121,I,2023-11-27 00:01:03.000,"197001"
1359,Idealpravc,Idealpravc,"0","2810040731",,500,I,2023-11-27 00:01:03.000,"197001"
